Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
71055702035,Board of Trustees of the Rockhampton Grammar School,,,The Rockhampton Grammar School,QH,State,Children's Health,,Service procurement,Operational,01/01/2012,31/05/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Rockhampton Regional,,,,9734,4867,,
34096724033,Mercy Health and Aged Care Central Queensland Limited,,,Mater Hospital Rockhampton,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Rockhampton Regional,,,,135305,33631,,
59896511098,Rockhampton Girls Grammar School,,,Rockhampton Girls Grammar School,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Rockhampton Regional,,,,1534,1534,,
47739918372,Bidgerdii Aboriginal and Torres Strait Islanders Corporation Community Health Service Central Qld,,,Bidgerdii Aboriginal and Torres Strait Islanders Corporation Community Health Service Central Qld,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Rockhampton Regional,,,,25348,25348,,
62150175205,CQ Medicare Local Ltd,,,CQ Medicare Local Ltd,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Rockhampton Regional,,,,32111,32111,,
55066537031,Darumbal Community Youth Service Inc.,,,Darumbal Community Youth Service Inc.,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Rockhampton Regional,,,,28907,28907,,
59896511098,Rockhampton Girls Grammar School,,,Rockhampton Girls Grammar School,QH,State,Indigenous Health,,Service procurement,Operational,01/01/2012,28/02/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Rockhampton Regional,,,,2754,1377,,
76088159335,Anglicare - Central Queensland Limited,,,Anglicare - Central Queensland Limited,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Rockhampton Regional,,,,371835,371835,,
76088159335,Anglicare - Central Queensland Limited,,,Anglicare - Central Queensland Limited,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Rockhampton Regional,,,,497474,497474,,
65591388164,Home Support Association Inc,,,Home Support Association Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Rockhampton Regional,,,,240563,240563,,
54373682320,Keppel Community Care Association Inc,,,Keppel Community Care Association Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Rockhampton Regional,,,,85236,85236,,
54373682320,Keppel Community Care Association Inc,,,Keppel Community Care Association Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Rockhampton Regional,,,,190381,190381,,
50979741889,Roman Catholic Trust Corporation for the Diocese of Rockhampton,,,Roman Catholic Trust Corporation for the Diocese of Rockhampton,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Rockhampton Regional,,,,147038,111316,,
39181103288,Central Queensland University,,,Central Queensland University,QH,State,Preventive Health,,Service procurement,Operational,01/07/2011,30/09/2013,fixed term,Health and wellbeing,Preventive Health,Health Promotion,,Funding is provided to Gov't and NGO organisations to address selected state and national public health initiatives with a health promotion focus.,Yes,Rockhampton Regional,,,,381500,142000,,
39181103288,Central Queensland University,,,Central Queensland University,QH,Commonwealth,Preventive Health,,Service procurement,Operational,01/07/2011,30/06/2013,fixed term,Health and wellbeing,Preventive Health,Health Promotion,,Funding of Gov't and non Gov't orgs to address a range of time limited preventative health projects under the NPA for Preventative Health- Healthy Workers,Yes,Rockhampton Regional,,,,283000,153000,,
62150175205,CQ Medicare Local Ltd,,,CQ Medicare Local Ltd,QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Rockhampton Regional,,,,28490,28490,,
45596234931,Scenic Rim Regional Council,,,Scenic Rim Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Scenic Rim Regional,,,,18951,18951,,
45596234931,Scenic Rim Regional Council,,,Scenic Rim Regional Council,QH,State,Indigenous Health,,Service procurement,Operational,01/02/2012,28/02/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Scenic Rim Regional,,,,38030,19015,,
50138958249,Somerset Regional Council,,,Somerset Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Somerset Regional,,,,7210,7210,,
50138958249,Somerset Regional Council,,,Somerset Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2012,31/03/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Somerset Regional,,,,14318,7159,,
82059964957,G.S. McAllister Medical Pty. Ltd.,,,G.S. McAllister Medical Pty Ltd,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,South Burnett Regional,,,,770,770,,
89972463351,South Burnett Regional Council,,,South Burnett Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,South Burnett Regional,,,,18312,18312,,
89972463351,South Burnett Regional Council,,,South Burnett Regional Council,QH,State,Indigenous Health,,Service procurement,Operational,01/01/2012,28/02/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,South Burnett Regional,,,,30974,15487,,
95010682498,Ross Hetherington (Medical) Pty. Ltd.,,,Ross Hetherington (Medical) Pty. Ltd.,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Southern Downs Regional,,,,11148,11148,,
70447937791,The Trustee for Granite Belt Medical Services Trust,,,Granite Belt Medical Services,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Southern Downs Regional,,,,6171,6171,,
61493096671,The Trustee for Peppertree Medical Trust,,,The Trustee for Peppertree Medical Trust,QH,State,Children's Health,,Service procurement,Operational,01/05/2012,30/04/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Southern Downs Regional,,,,2639,2639,,
95010682498,Ross Hetherington (Medical) Pty. Ltd.,,,Ross Hetherington (Medical) Pty. Ltd.,QH,State,Indigenous Health,,Service procurement,Operational,01/01/2012,28/02/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Southern Downs Regional,,,,15836,7918,,
70447937791,The Trustee for Granite Belt Medical Services Trust,,,Granite Belt Medical Services,QH,State,Indigenous Health,,Service procurement,Operational,01/01/2012,28/02/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Southern Downs Regional,,,,11933,5966,,
47209006415,Community Solutions Incorporated,,,Community Solutions Incorporated,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The RAVE Safe Program aims to reduce substance related harm associated with partying in the dance music/rave scene in South-East Queensland.,No,Sunshine Coast Regional,,,,45656,45656,,
63128709491,Focus Health Network Ltd,,,Focus Health Network Ltd,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Ice Breaker Initiative funding is to enhance alcohol and other drug treatment services for young people throughout Queensland aged between 12 and 24 years.,No,Sunshine Coast Regional,,,,272217,272217,,
63128709491,Focus Health Network Ltd,,,Focus Health Network Ltd,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Alcohol and Drug Treatment Program aims to minimise the harm associated with alcohol other drug use in Queensland. ,No,Sunshine Coast Regional,,,,143975,143975,,
63128709491,Focus Health Network Ltd,,,Focus Health Network Ltd,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Alcohol and Drug Treatment Program aims to minimise the harm associated with alcohol other drug use in Queensland. ,No,Sunshine Coast Regional,,,,144738,144738,,
29001711771,We Help Ourselves,,,We Help Ourselves,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Magistrates Referral Into Treatment budget aims to help drug offenders to overcome their problematic drug use and end their associated criminal behaviour through court enforced and supervised treatment programs.,No,Sunshine Coast Regional,,,,253340,253340,,
87842457440,Unitingcare Health,,,Sunshine Coast Private Hospital,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Sunshine Coast Regional,,,,232835,49708,,
53413469595,The North Coast Aboriginal Corporation for Community Health,,,The North Coast Aboriginal Corporation for Community Health,QH,State,Indigenous Health,,Service procurement,Operational,28/05/2013,30/06/2013,fixed term,Health and wellbeing,Indigenous Health,Preventive health,,Indigenous Health Outcomes National Partnership Agreement,No,Sunshine Coast Regional,,,,57310,57310,,
53413469595,The North Coast Aboriginal Corporation for Community Health,,,The North Coast Aboriginal Corporation for Community Health,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,Indigenous Health Outcomes National Partnership Agreement,No,Sunshine Coast Regional,,,,189083,189083,,
53413469595,The North Coast Aboriginal Corporation for Community Health,,,The North Coast Aboriginal Corporation for Community Health,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Sunshine Coast Regional,,,,29435,29435,,
53413469595,The North Coast Aboriginal Corporation for Community Health,,,The North Coast Aboriginal Corporation for Community Health,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Primary health,,Indigenous Child and Maternal Health,No,Sunshine Coast Regional,,,,98824,98824,,
25600974809,Link In Association Sunshine Coast Inc,,,Link In Association Sunshine Coast Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Sunshine Coast Regional,,,,427434,427434,,
25600974809,Link In Association Sunshine Coast Inc,,,Link In Association Sunshine Coast Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Sunshine Coast Regional,,,,1147670,1147670,,
25600974809,Link In Association Sunshine Coast Inc,,,Link In Association Sunshine Coast Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Sunshine Coast Regional,,,,229823,229823,,
47291464804,Lutheran Church of Australia Queensland District (Lutheran Community Care),,,Lutheran Community Services,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Sunshine Coast Regional,,,,368627,368627,,
47291464804,Lutheran Church of Australia Queensland District (Lutheran Community Care),,,Lutheran Community Services,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Sunshine Coast Regional,,,,1022122,1022122,,
36301121574,Suncare Community Services Incorporated,,,Suncare Community Services Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Sunshine Coast Regional,,,,275854,275854,,
67110865560,Cittamani Hospice Service Ltd,,,Cittamani Hospice Service,QH,State,Palliative Care,,Service procurement,Operational,01/07/2012,30/06/2014,fixed term,Health and wellbeing,Palliative Care,End of life services,,Subacute Care services including Palliative Care,No,Sunshine Coast Regional,,,,298556,149278,,
67110865560,Cittamani Hospice Service Ltd,,,Cittamani Hospice Service,QH,State,Palliative Care,,Service procurement,Operational,01/07/2011,30/06/2014,ongoing,Health and wellbeing,Palliative Care,End of life services,,"The Palliative Care Program State budget provides funding to Non-government Organisations to provide a range of palliative care services such as symptom relief, grief and bereavement support for the family and carers of the terminally ill clients in the community.",No,Sunshine Coast Regional,,,,1055338,356122,,
19549242329,Community Services Tablelands Inc.,,,Community Services Tablelands Inc.,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"Illicit Drug Diversion Initiative funding is for the provision of appropriate assessment, education and treatment programs for cannabis offenders who meet the strict eligibility criteria, to be diverted from the criminal justice system through attendance at a Drug Diversion Assessment Program.",No,Tablelands Regional,,,,77298,77298,,
57010615406,Dr. K. R. Conolly Medical Pty Ltd,,,Dr. K. R. Conolly Medical Pty Ltd,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Tablelands Regional,,,,4137,4137,,
57010615406,Dr. K. R. Conolly Medical Pty Ltd,,,Dr. K. R. Conolly Medical Pty Ltd,QH,State,Children's Health,,Service procurement,Operational,01/01/2012,31/03/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Tablelands Regional,,,,7728,3864,,
83709684565,Mulungu Aboriginal Corporation Medical Centre,,,Mulungu Aboriginal Corporation Medical Centre,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/06/2013,fixed term,Health and wellbeing,Indigenous Health,Primary health,,"Commonwealth Initiatives to fund access to culturally appropriate primary health care, with a focus on chronic disease services, for Aboriginal and Torres Strait Islander prisoners within Correctional Centres - State funding.",No,Tablelands Regional,,,,250000,250000,,
20671319950,Mareeba Information and Support Centre Inc,,,Mareeba Information and Support Centre Inc.,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Tablelands Regional,,,,16874,16874,,
94599566265,Ravenshoe Community Centre Inc.,,,Ravenshoe Community Centre Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Tablelands Regional,,,,66412,66412,,
54007651937,Tableland Community Link Association Incorporated,,,Tableland Community Link Association Incorporated,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Tablelands Regional,,,,62284,62284,,
54007651937,Tableland Community Link Association Incorporated,,,Tableland Community Link Association Incorporated,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Tablelands Regional,,,,75592,75592,,
26055196533,St Vincent's Hospital Toowoomba Limited,,,St Vincent's Hospital Toowoomba,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Toowoomba Regional,,,,217580,54200,,
99788305360,Toowoomba Regional Council,,,Toowoomba Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Toowoomba Regional,,,,90888,90888,,
99788305360,Toowoomba Regional Council,,,Toowoomba Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2012,30/04/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Toowoomba Regional,,,,133988,66994,,
67476925016,ME/CFS/FM Support Association Qld Inc,,,ME/CFS/FM Support Association Qld Inc,QH,State,Community Support Health,,Grant,Operational,01/07/2010,30/06/2013,ongoing,Health and wellbeing,Community Support Health,Self-management,,The Community Self Care Funding Program assists self-help groups to provide information and support on a variety of existing and emerging health issues.,Yes,Toowoomba Regional,,,,36462,12757,,
50275271535,Darling Downs Shared Care Incorporated,,,Carbal Medical Centre,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,Indigenous Health Outcomes National Partnership Agreement,No,Toowoomba Regional,,,,359375,359375,,
50275271535,Darling Downs Shared Care Incorporated,,,Carbal Medical Centre,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Primary health,,Indigenous Child and Maternal Health,No,Toowoomba Regional,,,,98647,98647,,
50275271535,Darling Downs Shared Care Incorporated,,,Carbal Medical Centre,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Primary health,,Indigenous Child and Maternal Health,No,Toowoomba Regional,,,,138655,138655,,
50275271535,Darling Downs Shared Care Incorporated,,,Carbal Medical Centre,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Primary health,,Indigenous Child and Maternal Health,No,Toowoomba Regional,,,,107791,107791,,
70134174128,RHealth Limited,,,RHealth,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Toowoomba Regional,,,,35509,35509,,
70134174128,RHealth Limited,,,RHealth,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Toowoomba Regional,,,,32602,32602,,
70134174128,RHealth Limited,,,RHealth,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Toowoomba Regional,,,,35140,35140,,
42063317206,Toowoomba and District Division of General Practice Ltd (GP Connections),,,Darling Downs Shared Care (trading as 'Carbal Medical Centre'),QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Primary health,,"The Chronic Disease Indigenous Health funding is allocated to support the implementation of the 'National Strategic Framework for Aboriginal and Torres Strait Islander Health' in Queensland. The five priorities are: strengthening responses for prevention and early intervention in chronic disease; supporting healthy and safe children, young people and families; strengthening responses to alcohol and substance misuse; improving environmental health; and improving data, research and evidence.",No,Toowoomba Regional,,,,24056,24056,,
71068436261,Assert Services Incorporated,,,Assert Services Incorporated,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Toowoomba Regional,,,,314119,314119,,
71068436261,Assert Services Incorporated,,,Assert Services Incorporated,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Toowoomba Regional,,,,61306,61306,,
41929867519,The Advocacy and Support Centre Inc,,,The Advocacy and Support Centre Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Toowoomba Regional,,,,76984,76984,,
78793694389,The Corporation of the Roman Catholic Diocese of Toowoomba Centacare,,,The Corporation of the Roman Catholic Diocese of Toowoomba Centacare,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Toowoomba Regional,,,,217994,217994,,
