Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
96409649834,Bribie Island Meals on Wheels Association Incorporated,,Bribie Island,,DCCSDS,State,Community Care,,Grant,Capital,1/06/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community",No,,,,,0,2190,0,
96433152292,TED'S DRIVING SCHOOL,,TOOWOOMBA,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,1100,1100,0,
96445405092,LONGREACH STATE HIGH SCHOOL,,LONGREACH,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,75,75,0,
96499849890,WATERLILY GARDEN CHILDREN'S THERAPY,,TOOWOOMBA,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,6400,6400,0,
96503617961,LAWNS & LANDCARE,,PARADISE POINT,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,200,200,0,
96631570227,MEDCONSULTANTS,,BRISBANE,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2050,2050,0,
96747356908,DR SALLY LOCK,,BUDERIM,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,6358,6358,0,
96877638707,KINGFISHER ADULT LEARNING,,GEEBUNG,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,16490,16490,0,
96877638707,Kingfisher Adult Learning Programs Inc,,Brisbane,,DCCSDS,State and Commonwealth,Mobility,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Mobility assistance for people with a disability,Yes,,,,,1000,1000,0,
96877638707,Kingfisher Adult Learning Programs Inc,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,2100,2100,0,
96877638707,Kingfisher Adult Learning Programs Inc,,Brisbane,,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",Yes,,,,,2137,2137,0,
96937510133,J & N HOME SERVICES,,ALBANY CREEK,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,273,273,0,
97075403959,Lifeline Darling Downs And South West Queensland Ltd,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,3600,3600,0,
97088327904,PSYCHOLOGY CONSULTANTS,,MORNINGSIDE,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,180,180,0,
97103738558,HINCHINBROOK PHYSIOTHERAPY,,INGHAM,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,215,215,0,
97108326334,SOMEONE WHO CARES PTY LTD,,NERANG,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,16245,16245,0,
97108326334,SOMEONE WHO CARES PTY LTD,,NERANG,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,121283,121283,0,
97108326334,SOMEONE WHO CARES PTY LTD,,NERANG,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,63210,63210,0,
97108326334,Someone Who Cares (Qld) Pty Ltd,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,8700,8700,0,
97117616672,PERWILLOWEN ROSE PTY LTD,,NAMBOUR,,DCCSDS,State,CRC_PAS,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Short-term and/or transitionary out-of-home care placement packages, support packages and in-home support packages for statutory child protection clients where there are no suitable vacancies in the main grant funded out-of-home care service system. ",No,,,,,316301,316301,0,
97131577832,MIRAA HOUSE,,MT OMMANEY,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,16273,16273,0,
97131577832,Miraa House,,Brisbane,,DCCSDS,State and Commonwealth,Mobility,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Mobility assistance for people with a disability,Yes,,,,,750,750,0,
97131577832,Miraa House,,Mt Ommaney,,DCCSDS,State and Commonwealth,Portability In,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Reciprocal funding arrangements for interstate clients for a period of up to 12 months,Yes,,,,,11551,11551,0,
97131577832,Miraa House,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,5200,5200,0,
97133440870,YOU SELECT RECRUITMENT,,PETRIE,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,413,413,0,
97164527978,VIP HOME SERVICES,,STAFORD HEIGHTS,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,4255,4255,0,
97328315136,THE AUSTRALIAN DRUG DETECTION,,BENTLEY PARK,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2040,2040,0,
97562159792,WARRINA COMMUNITY CO-OPERATIVE LTD,,TOOWOOMBA,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,47385,47385,0,
97562159792,Warrina Community Co-Operative Ltd,,Brisbane,,DCCSDS,State and Commonwealth,Mobility,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Mobility assistance for people with a disability,Yes,,,,,250,250,0,
97571505060,ALICIA WALBANK,,MUDGEERABA,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,5940,5940,0,
97594301937,HEATHER MOORE SPEECH PATHOLOGY,,IPSWICH,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2275,2275,0,
97594301937,IPSWICH SPEECH PATHOLOGY CLINIC,,IPSWICH,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,130,130,0,
97597170207,REDROCK ENTERPRISES PTY LTD,,WESTLAKE,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,1000,1000,0,
97597679713,GRANITE BELT SUPPORT SERVICES,,STANTHORPE,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,32703,32703,0,
97597679713,Granite Belt Support Services (GBSS) Inc,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,8700,8700,0,
97643356590,SA Health ,,Adelaide,,DCCSDS,State,Child Safety Client Support Services,,Grant,Operational,1/07/2008,30/06/2013,Fixed Term,Parents and families,Child Safety,Client Support,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",Yes,,,,,0,800,0,
97784547339,BURNETT DRIVING SCHOOL,,SHARON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,3836,3836,0,
97791817381,LISBETH GUSTAF-POELS,,THE PALMS GYMPIE,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,80,80,0,
97887046327,SOUTHBANK INSTITUTE OF TECHNOLOGY,,GEORGE STREET,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,3613,3613,0,
97895142957,Flexi Care Inc,,Mansfield,,DCCSDS,State,Community Care,,Grant,Capital,1/06/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community",No,,,,,0,12469,0,
97899426696,LUTHERAN COMUNITY CARE,,NAMBOUR,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,35841,35841,0,
98055123314,GECKO GARDENING,,AYR,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,1000,1000,0,
98078566604,EVOCARE AUSTRALIA PTY LTD,,STAFFORD,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,2719,2719,0,
98078566604,EVOCARE AUSTRALIA PTY LTD,,STAFFORD,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,1219,1219,0,
98090092353,HTM Community Transport Inc,,North Mackay,,DCCSDS,State,Community Care,,Grant,Capital,1/06/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community",No,,,,,0,25000,0,
98094529263,MATER HEALTH SERVICES,,AITKENVALE,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,1455,1455,0,
98108865890,SPRINGFREE TRAMPOLINE AUST. PTY LTD,,BUDERIM,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,895,895,0,
98114940868,VILLAGE KIDS CHILD CARE CENTRE IPSW,,CHURCHILL,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,1459,1459,0,
98122429243,ABETAWAY2DRIVE,,DOUGLAS,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,500,500,0,
98134418744,ENHANCED CARE ASSOCIATION,,SINNAMON PARK,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,-14469,-14469,0,
98134418744,ENHANCED CARE ASSOCIATION,,SINNAMON PARK,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,2648,2648,0,
98134418744,ENHANCED CARE ASSOCIATION,,SINNAMON PARK,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,858,858,0,
98134418744,ENHANCED CARE ASSOCIATION,,SINNAMON PARK,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,4780,4780,0,
98134418744,ENHANCED CARE ASSOCIATION,,SINNAMON PARK,,DCCSDS,State,CRC_PAS,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Short-term and/or transitionary out-of-home care placement packages, support packages and in-home support packages for statutory child protection clients where there are no suitable vacancies in the main grant funded out-of-home care service system. ",No,,,,,47388,47388,0,
98134418744,Enhanced Care Association Inc,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,4900,4900,0,
98135065821,L J HOOKER BOWEN,,BOWEN,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,805,805,0,
98142986767,ACT FOR KIDS,,WEST BURLEIGH,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,910,910,0,
98145375819,NO YELLING DRIVING SCHOOL PTY LTD,,BRISBANE,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,520,520,0,
98159582804,CARE AGENCY SERVICES,,SPRING HILL,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,1555,1555,0,
98169867304,FORENSIC PSYCHOLOGY CENTRE,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,3960,3960,0,
98169867304,FORENSIC PSYCHOLOGY CENTRE,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,11911,11911,0,
98169867304,FORENSIC PSYCHOLOGY CENTRE,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,8693,8693,0,
98169867304,FORENSIC PSYCHOLOGY CENTRE,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,10000,10000,0,
98179795873,SAFE-T-RIDE PTY LTD,,ASHMORE,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,1632,1632,0,
98179795873,TRUSTEE FOR THE QUEITZSCH,,Ashmore,,DCCSDS,State,Vehicle Options Subsidy Scheme,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Vehicle Modifications,,Subsidies for vehicle modifications for people with a disability,Yes,,,,,50474,50474,0,
98274697860,FUSED AIR CONDITIONING,,NORTH LAKES,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,640,640,0,
98289846766,Teralba Association Inc,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,4900,4900,0,
98303739972,WEEROONA ASSOCIATION INC,,GYMPIE,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,37428,37428,0,
98303739972,WEEROONA ASSOCIATION INC,,GYMPIE,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,4602,4602,0,
98303739972,Weeroona Association Inc,,Brisbane,,DCCSDS,State and Commonwealth,Mobility,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Mobility assistance for people with a disability,Yes,,,,,500,500,0,
98303739972,Weeroona Association Inc,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,4900,4900,0,
98447158146,NATALIE LONG,,COMO,,DCCSDS,State,CRC_PAS,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Short-term and/or transitionary out-of-home care placement packages, support packages and in-home support packages for statutory child protection clients where there are no suitable vacancies in the main grant funded out-of-home care service system. ",No,,,,,3933,3933,0,
98514206701,KEN ALLAN TRABERG,,CABOOLTURE SOUTH,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,7605,7605,0,
98544197890,Gold Coast Youth Service Inc   ,,Burleigh Heads,,DCCSDS,Commonwealth,General Disbursement,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,Community support,Social Inclusion,General Disbursement,,To assist organisations to meet back-pay obligations under the Commonwealth's Fair Work (Transitional Provisions and Consequential Amendements) Amendment Regulation 2012.,Yes,,,,,0,22814,0,
98799491952,Toowoomba And District Youth Service Inc  ,,Toowoomba,,DCCSDS,Commonwealth,General Disbursement,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,Community support,Social Inclusion,General Disbursement,,To assist organisations to meet back-pay obligations under the Commonwealth's Fair Work (Transitional Provisions and Consequential Amendements) Amendment Regulation 2012.,Yes,,,,,0,20055,0,
98800311277,Young Women'S Place Inc   ,,Toowoomba,,DCCSDS,Commonwealth,General Disbursement,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,Community support,Social Inclusion,General Disbursement,,To assist organisations to meet back-pay obligations under the Commonwealth's Fair Work (Transitional Provisions and Consequential Amendements) Amendment Regulation 2012.,Yes,,,,,0,6193,0,
98974342569,MANY WAYS TUTORING,,FITZGIBBON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,748,748,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,83,83,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2588,2588,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,53,53,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,7027,7027,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,6417,6417,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,3850,3850,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,1825,1825,0,
99001958390,CABCHARGE AUSTRALIA PTY LTD,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,16,16,0,
99010585252,A P MOTORS NO 3 PTY LTD,,Upper Mount Gravatt,,DCCSDS,State,Vehicle Options Subsidy Scheme,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Vehicle Modifications,,Subsidies for vehicle modifications for people with a disability,Yes,,,,,16182,16182,0,
