Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
98593795233,Nambour Community Preschool & Kindergarten Assoc Inc,,NAMBOUR,Nambour Community Preschool & Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,14000,14000,0,
77490135043,Noosa Pengari Steiner School Assn Inc,,DOONAN,Noosa Pengari Steiner School Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,6000,6000,0,
64641104755,Peregian Beach Kindergarten & Pre-School Association Inc,,PEREGIAN BEACH,Peregian Beach Kindergarten and Pre School,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,4000,4000,0,
74768488996,Memorial Park Community Kindergarten Assn Inc,,MAROOCHYDORE,Memorial Park Community Preschooling Centre,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,24000,24000,0,
94714332729,Palmwoods Kindergarten Association,,PALMWOODS,Palmwoods Kindergarten and Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,6000,6000,0,
20144793759,Landsborough Kindergarten Association,,LANDSBOROUGH,Landsborough Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,2000,2000,2000,
59150737849,The Creche and Kindergarten Association Limited,,MALENY,C&K Maleny Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,PEREGIAN SPRINGS,C&K Peregian Springs Community Kindergarten ,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,22000,22000,22000,
59150737849,The Creche and Kindergarten Association Limited,,BOKARINA,C&K Lake View Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,8000,8000,0,
11434932938,Brookes Street Nambour Community Kindergarten & Preschool Association Inc,,NAMBOUR,Brookes Street Nambour Kindergarten and Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Sunshine Coast Regional,,,,4000,4000,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Woombye-Sunshine Coast PCYC School Age Care,DETE,State,School Aged Care,,Grant,Operational,1/04/2013,31/03/2016,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,34188,11058,0,
51626296801,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,,GREENSLOPES,Our Lady of the Rosary Caloundra Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,31/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,29034,9140,0,
97527015539,Pomona State School P & C Association,,POMONA,Pomona Outside School Hours and Vacation Care,DETE,State,School Aged Care,,Grant,Operational,31/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,35125,11058,0,
60054267027,Eumundi State School P & C Association,,EUMUNDI,Eumundi Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,24/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,35343,11058,0,
46870925159,Mooloolah Primary School P & C Association,,MOOLOOLAH VALLEY,Mooloolah After School and Vacation Care Program,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,35250,11058,0,
69674597095,Chevallum State School P & C Association,,CHEVALLUM,Chevallum State School Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,8/10/2012,31/12/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,24601,7390,0,
65031382427,Eudlo Primary P&C Association,,EUDLO,Eudlo State School Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,20/09/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,34500,11058,0,
89751384003,Palmwoods State School P & C Association,,PALMWOODS,Palmwoods Kids Club,DETE,State,School Aged Care,,Grant,Operational,26/10/2012,31/12/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,24225,7390,0,
69663125486,Burnside Primary School P & C Association,,NAMBOUR,Burnside Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,15/09/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Sunshine Coast Regional,,,,28647,9140,0,
67223811636,Suncoast Transport and Care Association Inc,,BIRTINYA,Kindy Transport Solutions - Suncoast Transport & Care Association Inc,DETE,Commonwealth,Transport Solutions,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,Establish transport solutions to increase access to kindergarten programs in areas where transport issues are a potential barrier to access,No,Sunshine Coast Regional,,,,8000,8000,8000,
67223811636,Suncoast Transport and Care Association Inc,,BIRTINYA,Kindy Transport Solutions - Suncoast Transport & Care Association Inc,DETE,Commonwealth,Transport Solutions,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,Establish transport solutions to increase access to kindergarten programs in areas where transport issues are a potential barrier to access,No,Sunshine Coast Regional,,,,120000,120000,120000,
38025337535,Inclusion Plus Family Support Inc,,NAMBOUR,Coastwide Integrated Vacation Care Program,DETE,State,Vacation Care Access,,Grant,Operational,1/04/2012,31/03/2015,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Sunshine Coast Regional,,,,113219,36653,0,
73160650310,Atherton Children's Centre Inc,,ATHERTON,Atherton Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Tablelands Regional,,,,6000,6000,6000,
40955276162,Dimbulah Community Kindergarten Inc,,DIMBULAH,Dimbulah Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Tablelands Regional,,,,4000,4000,4000,
42071547173,Kuranda Community Kindergarten Assn,,KURANDA,Kuranda Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Tablelands Regional,,,,6000,6000,6000,
77231384646,Uniting Church in Australia - Frontier Services,,AUCHENFLOWER,North Queensland Remote Area Family Services Program,DETE,State,Family Support (Mobile),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Education and training,Early Years,,,To provide families in rural and remote areas of Queensland access to child care,No,Tablelands Regional,,,,657617,212892,0,
83709684565,Mulungu Aboriginal Corporation Medical Centre,,MAREEBA,Mareeba Children & Family Centre,DETE,Commonwealth,Integrated Service Delivery (CFC),,Grant,Operational,1/09/2011,30/06/2014,Fixed-term,Education and training,Early Years,,,"To deliver integrated early childhood education and care, parent and family support and child and maternal health services. Focused on providing services to Aboriginal and Torres Strait Islander families with children from birth to 8 years.",No,Tablelands Regional,,,,1664367,565468,1664367,
38729717785,Julatten Initiative Group Inc,,JULATTEN,Julatten Community Centre Family Support,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Tablelands Regional,,,,127557,41294,0,
68487190339,Dimbulah Community Centre Inc,,DIMBULAH,Dimbulah Community Centre,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Tablelands Regional,,,,511737,165665,0,
94599566265,Ravenshoe Community Centre Inc,,RAVENSHOE,Ravenshoe Limited Hours Care,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Tablelands Regional,,,,105908,34286,0,
38729717785,Julatten Initiative Group Inc,,JULATTEN,Julatten Community Centre Limited Hours Care,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Tablelands Regional,,,,95055,30773,0,
54356621392,Millaa Millaa Community Kindergarten Association Inc,,MILLAA MILLAA,Millaa Millaa Children's Centre,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Tablelands Regional,,,,111900,36225,0,
68487190339,Dimbulah Community Centre Inc,,DIMBULAH,Dimbulah Limited Hours Child Care,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Tablelands Regional,,,,111897,36225,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Mareeba PCYC School Aged Care,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Tablelands Regional,,,,12404,3891,0,
38729717785,Julatten Initiative Group Inc,,JULATTEN,Julatten Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,26/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Tablelands Regional,,,,18529,5807,0,
14854635020,Mareeba Child Care and Kindergarten Inc,,MAREEBA,Mareeba After School and Vacation Care,DETE,State,School Aged Care,,Grant,Operational,21/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Tablelands Regional,,,,23683,7390,0,
77231384646,Audley House Student Group Home (Atherton),,,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Homes and housing,Student Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Tablelands Regional,,,,,47356,30510,http://education.qld.gov.au/schools/grants/other/hostel.html
78096814130,Fairholme College (Toowoomba) Pty Ltd,,EAST TOOWOOMBA,Fairholme Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,4000,4000,0,
43105467574,Chiselhurst Kindergarten Association Inc,,TOOWOOMBA CITY,Chiselhurst Pre-school and Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,12000,12000,0,
19455387721,Queensland Lutheran Early Childhood Services,,CENTENARY HEIGHTS,Martin Luther Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,8000,8000,0,
60874249025,Vera Lacaze Memorial Kindergarten & Pre School,,SOUTH TOOWOOMBA,Vera Lacaze Memorial Kindergarten And Preschool,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,12000,12000,0,
12584191870,Highfields and District Kindergarten Association Inc,,HIGHFIELDS,Highfields and District Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,18000,18000,0,
77385828718,Toowoomba Christian Parent Controlled Day School Assoc,,GLENVALE,Glenvale Christian School Kindergarten ,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,6000,6000,6000,
56784917066,Little Miracles Community Kindergarten Inc,,NEWTOWN,Little Miracles Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Toowoomba Regional,,,,16000,16000,0,
16916519822,Little Country Kids Club Inc,,CECIL PLAINS,Little Country Kids Club,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Toowoomba Regional,,,,105920,34289,0,
40540484363,St Matthew's Lutheran Church,,GOOMBUNGEE,Goombungee Little Folks Group,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Toowoomba Regional,,,,111900,36225,0,
97075403959,Lifeline - Darling Downs and South West Queensland Ltd,,TOOWOOMBA CITY,Engaging Diverse Needs Families into Kindergarten,DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Toowoomba Regional,,,,300000,0,300000,
89509328770,Glenvale State School P & C Association,,GLENVALE,Glenvale State School Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,26/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Toowoomba Regional,,,,27925,8752,0,
78457630589,Gabbinbar State School P & C Association,,MIDDLE RIDGE,Gabbinbar SS P&C Association Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,1/09/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Toowoomba Regional,,,,12349,4005,0,
56506914697,Gowrie Primary School P & C Association,,GOWRIE JUNCTION,Gowrie Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,4/09/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Toowoomba Regional,,,,33243,10503,0,
87832085816,Darling Heights State School P & C Association,,DARLING HEIGHTS,Darling Heights Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,24/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Toowoomba Regional,,,,29748,9307,0,
51861625598,Highfields State School P & C Association,,HIGHFIELDS,Highfields Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,14/09/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Toowoomba Regional,,,,29196,9307,0,
28208514271,Breakaway Toowoomba Inc,,NEWTOWN,Breakaway Toowoomba,DETE,State,Vacation Care Access,,Grant,Operational,1/10/2011,30/09/2014,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Toowoomba Regional,,,,53691,17366,0,
24687087757,Mura Kosker Sorority Inc,,THURSDAY ISLAND,Torres Strait Child & Family Support Service,DETE,State,Family Support (CAFS),,Grant,Operational,27/10/2011,31/12/2014,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Torres Shire,,,,476777,72720,0,
52533561720,Horn Island Ratepayers and Residents Association Inc,,HORN ISLAND,Nurapai Kazil Centre,DETE,State,Long Day Care (ATSI),,Grant,Operational,20/03/2013,20/03/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Torres Shire,,,,184744,121655,0,
56375982124,Kaziw Meta College (Thursday Island),,,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Community support,Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Torres Shire,,,,,253335,151221,http://education.qld.gov.au/schools/grants/other/hostel.html
15292645165,Torres Strait Island Regional Council,,THURSDAY ISLAND,Aragun Child Care Centre,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Torres Strait Island Regional,,,,189553,0,0,
15292645165,Torres Strait Island Regional Council,,THURSDAY ISLAND,Kubin Community Children's Activity Service,DETE,State,Long Day Care (ATSI),,Grant,Operational,13/09/2012,30/09/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Torres Strait Island Regional,,,,72164,0,0,
18410990342,The Roman Catholic Trust Corporation for the Diocese of Townsville,,BURDELL,St Clare's Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Townsville City,,,,2000,2000,0,
18410990342,The Roman Catholic Trust Corporation for the Diocese of Townsville,,KIRWAN,Ryan Catholic College Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Townsville City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,KIRWAN,C&K WEIR COMMUNITY KINDERGARTEN,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Townsville City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,KIRWAN,C&K Kirwan Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Townsville City,,,,12000,12000,0,
59150737849,The Creche and Kindergarten Association Limited,,BLUEWATER,C&K Bluewater Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Townsville City,,,,6000,6000,0,
77623117025,Blue Skies Pre-school & Kindergarten Inc,,GARBUTT,Blue Skies Pre School & Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Townsville City,,,,4000,4000,4000,
68090673528,Good Beginnings Australia,,SURRY HILLS,Vincent Family Support Project (Good Beginnings),DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/01/2012,31/12/2014,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Townsville City,,,,412728,133490,0,
51227701438,NQ Community Services Incorporated,,RASMUSSEN,Upper Ross Child Care and Family Support Hub,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,14/01/2008,31/12/2013,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Townsville City,,,,321633,104027,0,
59150737849,The Creche and Kindergarten Association Limited,,NEWMARKET,C&K Magnetic Island Early Childhood Centre - Limited Hours Care (C&K Ltd),DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Townsville City,,,,105914,34288,0,
18410990342,The Roman Catholic Trust Corporation for the Diocese of Townsville,,TOWNSVILLE,Kindy Transport Solutions - Roman Catholic Trust Corporation of the Diocese of Townsville,DETE,Commonwealth,Transport Solutions,,Grant,Operational,4/03/2013,3/03/2016,Fixed-term,Education and training,Early Years,,,Establish transport solutions to increase access to kindergarten programs in areas where transport issues are a potential barrier to access,No,Townsville City,,,,108000,11737,108000,
18410990342,The Roman Catholic Trust Corporation for the Diocese of Townsville,,TOWNSVILLE,Kindy Transport Solutions - Roman Catholic Trust Corporation of the Diocese of Townsville,DETE,Commonwealth,Transport Solutions,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,Establish transport solutions to increase access to kindergarten programs in areas where transport issues are a potential barrier to access,No,Townsville City,,,,4500,4500,4500,
44741992072,Townsville City Council,,TOWNSVILLE,Townsville City Council - Integration Program,DETE,State,Vacation Care Access,,Grant,Operational,1/12/2012,31/12/2015,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Townsville City,,,,43302,0,0,
72010545883,Chinchilla Christian School Limited,,CHINCHILLA,Chinchilla Christian School Pre Prep,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Western Downs Regional,,,,6000,6000,6000,
22571642013,Dalby Day Nursery & Pre school Assn Inc,,DALBY,Stuart Street Kindergarten and Preschool,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Western Downs Regional,,,,6000,6000,6000,
52025314470,Tara and District Family Support Committee Inc,,TARA,Tara and District Family Support Committee,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/01/2010,31/12/2013,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Western Downs Regional,,,,96645,15630,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Dalby PCYC Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Western Downs Regional,,,,12404,3891,0,
